Date,Address,lat,lon,Killed,Injured,Content
2015-08-29,"618 Henson Road, Bristol, Tennessee",36.5756825,-82.0942981,3,2,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>2<br/><b>Location: </b>618 Henson Road, Bristol, Tennessee"
2015-08-29,"638 ENE Loop 323, Tyler, Texas",32.3903108,-95.2861793,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>638 ENE Loop 323, Tyler, Texas"
2015-08-28,"589 Flatbush Avenue, Brooklyn, New York",40.6591437,-73.9603643,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>589 Flatbush Avenue, Brooklyn, New York"
2015-08-27,"928 Blanco Circle, Salinas, California",36.6544886,-121.6375717,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>928 Blanco Circle, Salinas, California"
2015-08-26,"3025 W. Van Buren Ave, Chicago, Illinois",41.875697,-87.702034,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>3025 W. Van Buren Ave, Chicago, Illinois"
2015-08-26,"5000 block of Drew Avenue North, Minneapolis (Brooklyn Center), Minnesota",45.0460614,-93.3270926,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>5000 block of Drew Avenue North, Minneapolis (Brooklyn Center), Minnesota"
2015-08-26,"800 block of 19th Street, West Palm Beach, Florida",26.7318343,-80.0594532,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>800 block of 19th Street, West Palm Beach, Florida"
2015-08-25,"Fern Street and Olive Street, New Orleans, Louisiana",29.9617748,-90.1111943,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Fern Street and Olive Street, New Orleans, Louisiana"
2015-08-23,"1100 block of Kansas Avenue, Modesto, California",37.6454378,-121.0234665,1,7,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>7<br/><b>Location: </b>1100 block of Kansas Avenue, Modesto, California"
2015-08-22,"State Road 408, Orlando (Pine Hills), Florida",28.5490972,-81.457679,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>State Road 408, Orlando (Pine Hills), Florida"
2015-08-22,"302 East Reed Street, Roswell, New Mexico",33.3814315,-104.518173,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>302 East Reed Street, Roswell, New Mexico"
2015-08-21,"2700 block of Hinson Drive, Durham, North Carolina",36.0296808,-78.8777841,0,8,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>8<br/><b>Location: </b>2700 block of Hinson Drive, Durham, North Carolina"
2015-08-21,"Mathis and Prentice, Cincinnati, Ohio",39.159499,-84.390824,2,5,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>5<br/><b>Location: </b>Mathis and Prentice, Cincinnati, Ohio"
2015-08-20,"FM 2360, Grulla (La Grulla), Texas",26.271624,-98.6487147,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>FM 2360, Grulla (La Grulla), Texas"
2015-08-19,"500 Genesee St, Rochester, New York",43.1402876,-77.6348798,3,4,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>4<br/><b>Location: </b>500 Genesee St, Rochester, New York"
2015-08-16,"3651 Sycamore School Rd, Fort Worth, Texas",32.633589,-97.372308,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>3651 Sycamore School Rd, Fort Worth, Texas"
2015-08-16,"5400 block of West Division Street, Chicago, Illinois",41.902459,-87.761159,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>5400 block of West Division Street, Chicago, Illinois"
2015-08-16,"Highway 38N, Bennettsville, South Carolina",34.6173803,-79.6847814,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>Highway 38N, Bennettsville, South Carolina"
2015-08-15,"West Prospect Avenue, Pittsburgh, Pennsylvania",40.4475329,-80.0743212,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>West Prospect Avenue, Pittsburgh, Pennsylvania"
2015-08-15,"57th Street and South Normandie Avenue, Los Angeles, California",33.9909671,-118.3002142,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>57th Street and South Normandie Avenue, Los Angeles, California"
2015-08-15,"2868 Bamberg Road, Orangeburg, South Carolina",33.4788256,-80.9089998,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>2868 Bamberg Road, Orangeburg, South Carolina"
2015-08-10,"1700 block of East 10th Street, Long Beach, California",33.7789722,-118.170906,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1700 block of East 10th Street, Long Beach, California"
2015-08-09,"Poplar Street, Forest, Mississippi",32.3706072,-89.4566628,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Poplar Street, Forest, Mississippi"
2015-08-09,"15200 block of Hazelridge, Detroit, Michigan",42.4245661,-82.9650328,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>15200 block of Hazelridge, Detroit, Michigan"
2015-08-09,"40th Street and Pennsylvania Avenue, Kansas City, Missouri",39.055055,-94.5931285,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>40th Street and Pennsylvania Avenue, Kansas City, Missouri"
2015-08-08,"4908 Greenwood Drive, Gastonia, North Carolina",35.1924356,-81.2398147,2,3,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>4908 Greenwood Drive, Gastonia, North Carolina"
2015-08-08,"833 Anderson Street, Blytheville, Arkansas",35.9193552,-89.8966794,1,11,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>11<br/><b>Location: </b>833 Anderson Street, Blytheville, Arkansas"
2015-08-08,"2211 Falling Oaks, Houston, Texas",29.9198307,-95.4518591,8,0,"<b>Date: </b>NA<br/><b>Killed: </b>8<br/><b>Injured: </b>0<br/><b>Location: </b>2211 Falling Oaks, Houston, Texas"
2015-08-07,"3182 Airport Rd, Barre (Berlin), Vermont",44.2157967,-72.5564206,4,0,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>0<br/><b>Location: </b>3182 Airport Rd, Barre (Berlin), Vermont"
2015-08-06,"1505 Garden Plaza, Columbia, South Carolina",34.012126,-81.0133479,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1505 Garden Plaza, Columbia, South Carolina"
2015-08-04,"2500 block of Semple, Saint Louis, Missouri",38.6719599,-90.2690874,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>2500 block of Semple, Saint Louis, Missouri"
2015-08-03,"98 Dwight Street, Brooklyn, New York",40.6759946,-74.0097921,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>98 Dwight Street, Brooklyn, New York"
2015-08-02,"Stanley Avenue and Crescent Street, Brooklyn, New York",40.6654714,-73.8675196,0,9,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>9<br/><b>Location: </b>Stanley Avenue and Crescent Street, Brooklyn, New York"
2015-08-02,"2700 block of Garrison Avenue, Baltimore, Maryland",39.3500062,-76.663854,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>2700 block of Garrison Avenue, Baltimore, Maryland"
2015-08-02,"4800 block of West Kamerling Avenue, Chicago, Illinois",41.9050743,-87.7460866,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>4800 block of West Kamerling Avenue, Chicago, Illinois"
2015-08-02,"Barnard Street, Savannah, Georgia",32.0630579,-81.1003681,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>Barnard Street, Savannah, Georgia"
2015-08-02,"6700 block of South Winchester Avenue, Chicago, Illinois",41.7720619,-87.6725591,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>6700 block of South Winchester Avenue, Chicago, Illinois"
2015-08-01,"5801 Shenandoah Way, Orlando, Florida",28.532374,-81.307914,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>5801 Shenandoah Way, Orlando, Florida"
2015-07-30,"Brushton Avenue, Pittsburgh, Pennsylvania",40.4583162,-79.8885673,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Brushton Avenue, Pittsburgh, Pennsylvania"
2015-07-27,"900 block of Kent Street, Rockford, Illinois",42.2637442,-89.1089549,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>900 block of Kent Street, Rockford, Illinois"
2015-07-26,"Thompson and Colorado, Kansas City, Missouri",39.1071089,-94.5202055,2,3,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>Thompson and Colorado, Kansas City, Missouri"
2015-07-26,"Piety and Treasure street, New Orleans, Louisiana",29.9887049,-90.035043,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Piety and Treasure street, New Orleans, Louisiana"
2015-07-25,"500 block of N. 7th Ave, Hopewell, Virginia",37.3058464,-77.2941408,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>500 block of N. 7th Ave, Hopewell, Virginia"
2015-07-24,"200 block of W 29th St, Erie, Pennsylvania",42.1079559,-80.076294,2,5,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>5<br/><b>Location: </b>200 block of W 29th St, Erie, Pennsylvania"
2015-07-23,"3141 Johnson Street, Lafayette, Louisiana",30.2021223,-92.0456135,3,9,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>9<br/><b>Location: </b>3141 Johnson Street, Lafayette, Louisiana"
2015-07-22,"Fair Ave and Ashland Ave, Saint Louis, Missouri",38.664336,-90.2303834,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>Fair Ave and Ashland Ave, Saint Louis, Missouri"
2015-07-22,"5500 block of Old Atlanta Road, Suwanee, Georgia",34.0802264,-84.1271935,5,0,"<b>Date: </b>NA<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>5500 block of Old Atlanta Road, Suwanee, Georgia"
2015-07-21,"Northwest 25th Avenue and Miami Gardens Drive, Miami Gardens, Florida",25.9410738,-80.2433943,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Northwest 25th Avenue and Miami Gardens Drive, Miami Gardens, Florida"
2015-07-20,"E. 153rd St. and the Grand Concourse, Bronx, New York",40.825621,-73.9292634,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>E. 153rd St. and the Grand Concourse, Bronx, New York"
2015-07-19,"100 block of North Capitol Street, Suffolk, Virginia",36.7257222,-76.5677611,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>100 block of North Capitol Street, Suffolk, Virginia"
2015-07-19,"2928 W Kentucky St, Louisville, Kentucky",38.2436435,-85.8023972,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>2928 W Kentucky St, Louisville, Kentucky"
2015-07-19,"Interstate 64 and Raliegh Street, Rocky Mount, North Carolina",37.09024,-95.712891,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Interstate 64 and Raliegh Street, Rocky Mount, North Carolina"
2015-07-18,"200 block of South Bancroft Street, San Diego, California",32.7043325,-117.1239213,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>200 block of South Bancroft Street, San Diego, California"
2015-07-18,"Ojai-Santa Paula Street, Santa Paula, California",34.3712421,-119.0643965,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>Ojai-Santa Paula Street, Santa Paula, California"
2015-07-18,"1550 Weston Ct NE, Salem, Oregon",44.9488769,-122.9911356,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>1550 Weston Ct NE, Salem, Oregon"
2015-07-18,"300 block of Brice Street, Baton Rouge, Louisiana",30.4456985,-91.1709962,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>300 block of Brice Street, Baton Rouge, Louisiana"
2015-07-17,"4400 block of W. Maypole, Chicago, Illinois",41.8848083,-87.7358562,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>4400 block of W. Maypole, Chicago, Illinois"
2015-07-17,"3100 block of Sunshine Avenue, Cincinnati (Westwood), Ohio",39.1436051,-84.5788865,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>3100 block of Sunshine Avenue, Cincinnati (Westwood), Ohio"
2015-07-16,"4051 Amnicola Highway, Chattanooga, Tennessee",35.0950899,-85.2534476,6,2,"<b>Date: </b>NA<br/><b>Killed: </b>6<br/><b>Injured: </b>2<br/><b>Location: </b>4051 Amnicola Highway, Chattanooga, Tennessee"
2015-07-16,"Singleton and Hampton, Dallas, Texas",32.7786654,-96.8566192,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>Singleton and Hampton, Dallas, Texas"
2015-07-15,"500 block of Center Hill Avenue, Atlanta, Georgia",33.7689223,-84.4640149,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>500 block of Center Hill Avenue, Atlanta, Georgia"
2015-07-15,"3500 block of West Garrison Boulevard, Baltimore, Maryland",39.345746,-76.676779,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>3500 block of West Garrison Boulevard, Baltimore, Maryland"
2015-07-15,"700 block of Thornhill, Cleveland, Ohio",41.5376373,-81.6018428,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>700 block of Thornhill, Cleveland, Ohio"
2015-07-15,"9200 block of Memorial, Detroit, Michigan",42.3624548,-83.2113947,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>9200 block of Memorial, Detroit, Michigan"
2015-07-15,"7050 Old State Road, Holly Hill, South Carolina",33.346705,-80.450021,4,1,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>1<br/><b>Location: </b>7050 Old State Road, Holly Hill, South Carolina"
2015-07-14,"1100 block of Riverview, Saint Louis, Missouri",38.7227005,-90.2361475,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1100 block of Riverview, Saint Louis, Missouri"
2015-07-13,"11959 162nd Street, Norwalk, California",33.8844449,-118.0777371,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>11959 162nd Street, Norwalk, California"
2015-07-13,"400 block of McCloud Avenue, Stockton, California",37.9708937,-121.2913581,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>400 block of McCloud Avenue, Stockton, California"
2015-07-12,"116 Lathrop Avenue, River Forest, Illinois",41.8818709,-87.814993,2,3,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>116 Lathrop Avenue, River Forest, Illinois"
2015-07-12,"Sip and Van Wagenen avenues, Jersey City, New Jersey",40.7319888,-74.0706819,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Sip and Van Wagenen avenues, Jersey City, New Jersey"
2015-07-07,"East 162nd Street and Miles Avenue, Cleveland, Ohio",41.441101,-81.5683702,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>East 162nd Street and Miles Avenue, Cleveland, Ohio"
2015-07-07,"900 block of West Fayette Street, Baltimore, Maryland",39.290137,-76.632362,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>900 block of West Fayette Street, Baltimore, Maryland"
2015-07-05,"3500 block of Hearne Avenue, Shreveport, Louisiana",32.4801104,-93.7804034,0,8,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>8<br/><b>Location: </b>3500 block of Hearne Avenue, Shreveport, Louisiana"
2015-07-05,"1400 block of McCulloch Street, Fort Wayne, Indiana",41.0731137,-85.1179931,0,9,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>9<br/><b>Location: </b>1400 block of McCulloch Street, Fort Wayne, Indiana"
2015-07-05,"200 block of S. Clinton St, East Orange, New Jersey",40.7585879,-74.2204607,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>200 block of S. Clinton St, East Orange, New Jersey"
2015-07-04,"2600 Douglas Place SE, Washington, District of Columbia",38.8515678,-76.9773377,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>2600 Douglas Place SE, Washington, District of Columbia"
2015-07-04,"2500 block of West Broadway, Louisville, Kentucky",38.2490704,-85.7936515,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>2500 block of West Broadway, Louisville, Kentucky"
2015-07-04,"Dewey Avenue, Pittsfield, Massachusetts",42.454233,-73.260351,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>Dewey Avenue, Pittsfield, Massachusetts"
2015-07-04,"Bellevue and Rich Street, Syracuse, New York",43.0333763,-76.1612452,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Bellevue and Rich Street, Syracuse, New York"
2015-07-04,"1100 block of West Avenue, San Antonio, Texas",29.4720014,-98.5259935,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1100 block of West Avenue, San Antonio, Texas"
2015-07-02,"500 block of Lynn St, Indianapolis, Indiana",39.7746957,-86.1948216,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>500 block of Lynn St, Indianapolis, Indiana"
2015-06-29,"13450 NW 30th Ave, Opa Locka, Florida",25.8965262,-80.2480542,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>13450 NW 30th Ave, Opa Locka, Florida"
2015-06-28,"Gratiot and Loretto, Detroit, Michigan",42.41602,-82.9902114,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>Gratiot and Loretto, Detroit, Michigan"
2015-06-28,"1430 Broadway, Venice, Illinois",38.6775742,-90.1596218,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>1430 Broadway, Venice, Illinois"
2015-06-28,"100 block of East St, Harrington, Delaware",38.9210218,-75.5748403,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>100 block of East St, Harrington, Delaware"
2015-06-27,"Weir Street, Taunton, Massachusetts",41.894838,-71.091005,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Weir Street, Taunton, Massachusetts"
2015-06-27,"Stringham Court, Detroit, Michigan",42.3914329,-82.9727973,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Stringham Court, Detroit, Michigan"
2015-06-24,"2110 Madison Ave, New York (Manhattan), New York",40.8107475,-73.9373054,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>2110 Madison Ave, New York (Manhattan), New York"
2015-06-22,"700 block of East Hilton Street, Philadelphia, Pennsylvania",39.9973727,-75.117173,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>700 block of East Hilton Street, Philadelphia, Pennsylvania"
2015-06-21,"Rebecca and East Swissvale Avenue, Pittsburgh (Wilkinsburg), Pennsylvania",40.4381915,-79.8795557,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Rebecca and East Swissvale Avenue, Pittsburgh (Wilkinsburg), Pennsylvania"
2015-06-21,"726 Georgetown St, Lexington, Kentucky",38.068558,-84.502293,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>726 Georgetown St, Lexington, Kentucky"
2015-06-20,"6066 Robinson Bridge Rd, Morven, North Carolina",34.863847,-80.013055,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>6066 Robinson Bridge Rd, Morven, North Carolina"
2015-06-20,"Dexter and Webb, Detroit, Michigan",42.379802,-83.124204,1,11,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>11<br/><b>Location: </b>Dexter and Webb, Detroit, Michigan"
2015-06-20,"4100 block of Ogden Street, Philadelphia, Pennsylvania",39.9690163,-75.2060563,0,11,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>11<br/><b>Location: </b>4100 block of Ogden Street, Philadelphia, Pennsylvania"
2015-06-19,"80 River Street, Woonsocket, Rhode Island",42.0003849,-71.5177038,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>80 River Street, Woonsocket, Rhode Island"
